인허가일자,좌표정보(X),좌표정보(Y),폐업일자,영업상태명,정보
2010-02-08,127.07784433576855,37.558164618734075,,영업/정상,서울시광진구체육도장업인허가정보.csv
2010-03-30,127.07343529746892,37.54680333028031,20111230,폐업,서울시광진구체육도장업인허가정보.csv
2011-04-15,127.06465061850402,37.54232008229657,20150716,폐업,서울시광진구체육도장업인허가정보.csv
2011-05-24,127.0653289075964,37.543980514095246,20190430,폐업,서울시광진구체육도장업인허가정보.csv
2011-06-22,127.0839379334655,37.531596970809744,,영업/정상,서울시광진구체육도장업인허가정보.csv
2011-07-08,127.08228394995578,37.55674517099824,,영업/정상,서울시광진구체육도장업인허가정보.csv
2011-12-07,127.08416983055919,37.536014332123514,,영업/정상,서울시광진구체육도장업인허가정보.csv
2011-12-23,127.08363840699371,37.54043637445694,20150526,폐업,서울시광진구체육도장업인허가정보.csv
2011-12-26,127.06661314454229,37.53805851708927,,영업/정상,서울시광진구체육도장업인허가정보.csv
2012-01-03,127.08872150151262,37.54054701216754,20221227,폐업,서울시광진구체육도장업인허가정보.csv
2012-08-20,127.08198013339246,37.56119283235593,,영업/정상,서울시광진구체육도장업인허가정보.csv
2013-09-16,,,20201130,폐업,서울시광진구체육도장업인허가정보.csv
2014-03-24,127.08345783823093,37.541342260909104,,영업/정상,서울시광진구체육도장업인허가정보.csv
2014-04-15,,,,영업/정상,서울시광진구체육도장업인허가정보.csv
2014-06-13,127.08637834247143,37.56167003000308,,영업/정상,서울시광진구체육도장업인허가정보.csv
2014-07-15,127.08274195749266,37.56254761768704,2023-09-20,폐업,서울시광진구체육도장업인허가정보.csv
2014-07-17,127.09213233096436,37.54392232646288,,영업/정상,서울시광진구체육도장업인허가정보.csv
2014-07-25,127.09355436061064,37.5549461935239,20150507,폐업,서울시광진구체육도장업인허가정보.csv
2014-09-11,,,,영업/정상,서울시광진구체육도장업인허가정보.csv
2014-09-25,127.06897208257215,37.5484316084349,,영업/정상,서울시광진구체육도장업인허가정보.csv
2014-10-14,127.07873222658284,37.53284202514525,,영업/정상,서울시광진구체육도장업인허가정보.csv
2014-11-14,,,,영업/정상,서울시광진구체육도장업인허가정보.csv
