개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),문화체육업종명,공사립구분명,보험가입여부코드,지도자수,건축물동수,건축물연면적,회원모집총인원,세부업종명,법인명,,,,,,정보
3040000,CDFH3301081999000013,19990430,,03,폐업,03,폐업,20000327,,,,446-6680,,143823,서울특별시 광진구 구의동 222-31번지 ,서울특별시 광진구 구의로 25  (구의동),,코끼리당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207836.195769156    ,448672.809427842    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081999000014,19990503,,03,폐업,03,폐업,20001211,,,,454-2331,,143896,서울특별시 광진구 중곡동 150-112번지 ,서울특별시 광진구 용마산로 89  (중곡동),,포커스당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207623.764810846    ,451038.17324425     ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081999000015,19990506,,03,폐업,03,폐업,20010918,,,,467-0240,,143914,서울특별시 광진구 화양동 5-106번지 ,서울특별시 광진구 능동로 111  (화양동),,스카이당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206197.087280304    ,448759.697721749    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081999000016,19990515,,03,폐업,03,폐업,20001101,,,,455-7998,,143885,서울특별시 광진구 중곡동 31-38번지 ,서울특별시 광진구 능동로 378  (중곡동),,쎄븐당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207256.674526588    ,451185.817881654    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081999000017,19990515,,03,폐업,03,폐업,19990515,,,,446-3173,,143873,서울특별시 광진구 자양동 678-2번지 ,서울특별시 광진구 자양로5길 13-1  (자양동),,떼까치당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207439.343010783    ,447691.293841398    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081999000018,19990628,,03,폐업,03,폐업,20010302,,,,467-1417,,143841,서울특별시 광진구 자양동 16-25번지 ,서울특별시 광진구 동일로18길 19  (자양동),,황제당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,205592.489674587    ,448626.489773482    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081999000019,19990810,,03,폐업,03,폐업,20000106,,,,3437-7353,,143888,서울특별시 광진구 중곡동 79-13번지 ,서울특별시 광진구 영화사로 10  (중곡동),,랑데뷰당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207747.893953282    ,450639.201015458    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081999000020,19990812,,01,영업/정상,13,영업중,,,,,3436-6020,,143865,서울특별시 광진구 자양동 602-0번지 자양시장3층 ,서울특별시 광진구 자양번영로6길 20  (자양동,자양시장3층),,현대당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206686.364451141    ,447752.463189936    ,당구장업,사립,,0,0,0,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081999000021,19990902,,03,폐업,03,폐업,19991031,,,,467-4454,,143914,서울특별시 광진구 화양동 5-49번지 ,,,허리우드당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,,,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081999000022,1999-10-12,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-30,,,,453-6300,,143-823,서울특별시 광진구 구의동 221-6 (지층),서울특별시 광진구 구의로 9 (구의동,(지층)),,도원당구장,2023-03-30 09:59:31,U,2022-12-04 00:01:00.0,,207806.060949604,448524.79576304,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081999000023,19991221,,01,영업/정상,13,영업중,,,,,3424-1940,,143721,서울특별시 광진구 구의동 546-4번지 테크노마트21내10층001호 ,서울특별시 광진구 광나루로56길 85  (구의동,테크노마트21내10층001호),,텐엔텐,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,208394.416382167    ,448165.279999905    ,당구장업,사립,,0,0,0,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081999000024,1999-12-28,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-31,,,,447-3304,,143-915,서울특별시 광진구 화양동 111-185,서울특별시 광진구 능동로 184 (화양동),,개나리당구장,2023-03-31 16:05:18,U,2022-12-04 00:02:00.0,,206485.590179361,449403.69785356,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301081999000025,19991229,,01,영업/정상,13,영업중,,,,,456-6859,,143867,서울특별시 광진구 자양동 634-10번지 지하호,서울특별시 광진구 자양로13길 79,  지하호 (자양동),,당구나라,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207068.352782682    ,447885.144854852    ,당구장업,사립,,0,0,0,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000002,2000-02-01,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-29,,,,966-2628,,143-891,서울특별시 광진구 중곡동 142-35,서울특별시 광진구 능동로38길 31 (중곡동),,조은,2023-03-29 10:36:36,U,2022-12-02 21:01:00.0,,207144.899918992,450560.068502499,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000004,2000-02-10,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-23,,,,453-0901,,143-847,서울특별시 광진구 능동 315-18,서울특별시 광진구 능동로 252 (능동),,엘.지당구장,2023-03-23 13:37:10,U,2022-12-02 22:05:00.0,,206776.08265237,450013.262953735,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000005,2000-02-18,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-31,,,,465-9648,,143-914,서울특별시 광진구 화양동 5-45,서울특별시 광진구 능동로 117 (화양동),,킹당구장,2023-03-31 15:09:43,U,2022-12-04 00:02:00.0,,206213.705252822,448817.795223313,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000006,20000226,,04,취소/말소/만료/정지/중지,35,직권말소,20130731,,,,499-8537,,143899,서울특별시 광진구 중곡동 163-22번지 ,서울특별시 광진구 능동로 353 (중곡동),,캐롬당구장(8대),2013-08-05 11:07:41,I,2018-08-31 23:59:59.0,,207123.939054956    ,450990.441894505    ,당구장업,사립,,,1,711.6,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000007,20000303,,03,폐업,03,폐업,20001011,,,,2201-6386,,143886,서울특별시 광진구 중곡동 55-4번지 ,서울특별시 광진구 긴고랑로30길 10  (중곡동),,그린당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207593.483182102    ,450784.701996204    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000009,20000308,,01,영업/정상,13,영업중,,,,,452-9532,,143918,서울특별시 광진구 구의동 244-50번지 (3층) ,,,영당구장,2008-09-30 10:22:35,I,2018-08-31 23:59:59.0,,207822.300539021    ,448443.28377615     ,당구장업,사립,0,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000010,20000403,,03,폐업,03,폐업,20031229,,,,458-4556,,143758,서울특별시 광진구 자양동 227-262번지 2층 ,서울특별시 광진구 자양번영로 71  (자양동,2층),,나이스당구장,2003-12-29 16:51:41,I,2018-08-31 23:59:59.0,,206671.355877917    ,448191.797398378    ,당구장업,사립,0,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000011,20000404,,01,영업/정상,13,영업중,,,,,455-3039,,143866,서울특별시 광진구 자양동 625-30번지 (3층) ,서울특별시 광진구 자양로15길 27  (자양동,(3층)),,DMS당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207193.546781532    ,448147.401068444    ,당구장업,사립,,0,0,0,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000012,20000404,,03,폐업,03,폐업,20080421,,,,447-7521,,143961,서울특별시 광진구 구의동 228-3번지 ,서울특별시 광진구 구의로 70  (구의동),,일번지당구장,2008-04-21 14:46:50,I,2018-08-31 23:59:59.0,,207949.854901236    ,449113.420152529    ,당구장업,사립,0,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000013,20000404,,03,폐업,03,폐업,20151231,,,,446-3916,,,서울특별시 광진구 중곡동 35-12번지 (지층) ,서울특별시 광진구 용마산로21길 61, 지층 (중곡동),04935,퍼펙트당구장(7대),2019-09-11 10:56:09,U,2019-09-13 02:40:00.0,,207459.703443879    ,451097.182047482    ,당구장업,사립,,,,999.03,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000014,2000-04-04,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-23,,,,468-6521,,143-841,서울특별시 광진구 자양동 7-1,서울특별시 광진구 아차산로 238 (자양동),,건박사당구장,2023-03-23 13:31:02,U,2022-12-02 22:05:00.0,,206077.339616395,448638.39030955,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000015,20000420,,03,폐업,03,폐업,20170808,,,,454-5375,,143883,서울특별시 광진구 중곡동 18-73번지 3층 ,서울특별시 광진구 용마산로 116, 3층 (중곡동),04941,명당구클럽,2017-08-08 16:46:16,I,2018-08-31 23:59:59.0,,207624.210034108    ,451310.556345596    ,당구장업,사립,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000016,20000420,,01,영업/정상,13,영업중,,,,,,,143867,서울특별시 광진구 자양동 631-20번지 ,서울특별시 광진구 자양로13길 61  (자양동),,CF당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207128.487791769    ,447945.958476974    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000017,20000420,,03,폐업,03,폐업,20071114,,,,456-6498,,143824,서울특별시 광진구 구의동 236-48번지 ,서울특별시 광진구 자양로 178  (구의동),,SBS당구장,2007-11-14 14:07:24,I,2018-08-31 23:59:59.0,,207428.058310389    ,449011.582677631    ,당구장업,사립,0,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000018,20000425,,03,폐업,03,폐업,20001110,,,,466-8998,,143914,서울특별시 광진구 화양동 3-21번지 ,서울특별시 광진구 능동로 143  (화양동),,건우당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206296.651168879    ,449039.858490756    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000019,2000-04-28,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-30,,,,446-1505,,143-865,서울특별시 광진구 자양동 608-21,서울특별시 광진구 자양번영로 34 (자양동),,자양당구장,2023-03-30 09:15:37,U,2022-12-04 00:01:00.0,,206632.334947298,447830.956483333,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000020,20000515,,04,취소/말소/만료/정지/중지,35,직권말소,20130731,,,,453-9119,,143831,서울특별시 광진구 구의동 589-9번지 ,,,황실당구장,2013-08-05 11:09:50,I,2018-08-31 23:59:59.0,,,,당구장업,사립,,,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000021,20000515,,01,영업/정상,13,영업중,,,,,3409-3607,,,서울특별시 광진구 군자동 100-105번지 2층 ,서울특별시 광진구 군자로 100, 2층 (군자동, 현대프라자),05004,세종당구장(11대),2017-03-10 10:30:07,I,2018-08-31 23:59:59.0,,206246.35419248     ,449962.637867384    ,당구장업,사립,,,,1497.04,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000022,2000-05-19,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-23,,,,0923-2286,,143-824,서울특별시 광진구 구의동 236-28,,,영당구장,2023-03-23 10:05:04,U,2022-12-02 22:05:00.0,,207407.361658113,448951.920486692,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000023,20000519,,01,영업/정상,13,영업중,,,,,446-2368,,,서울특별시 광진구 자양동 600-15번지 2층 ,서울특별시 광진구 자양번영로 12, 2층 (자양동, 신자빌딩),05098,귀공자당구장,2017-03-10 10:31:14,I,2018-08-31 23:59:59.0,,206580.773874836    ,447612.962132252    ,당구장업,사립,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000024,20000519,,03,폐업,03,폐업,20041221,,,,456-1960,,143883,서울특별시 광진구 중곡동 18-72번지 (지층) ,서울특별시 광진구 용마산로 118  (중곡동,(지층)),,대성당구장,2004-12-21 14:16:07,I,2018-08-31 23:59:59.0,,207621.641172375    ,451329.121803494    ,당구장업,사립,0,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000025,20000519,,03,폐업,03,폐업,20010608,,,,454-8696,,143885,서울특별시 광진구 중곡동 38-3번지 ,서울특별시 광진구 용마산로21길 72  (중곡동),,현대당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207414.876746133    ,451055.823152065    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000026,20000529,,03,폐업,03,폐업,20120323,,,,2201-9245,,143915,서울특별시 광진구 화양동 111-72번지 3층 ,서울특별시 광진구 광나루로 404  (화양동,3층),,BMW당구장,2012-03-27 09:52:06,I,2018-08-31 23:59:59.0,,206508.851523954    ,449413.728670008    ,당구장업,사립,,0,0,0,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000027,20000529,,01,영업/정상,13,영업중,,,,,456-0784,,143846,서울특별시 광진구 자양동 228-14번지 ,,,동부당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,,,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000028,20000529,,03,폐업,03,폐업,20131101,,,,454-7824,,143896,서울특별시 광진구 중곡동 150-203번지 ,서울특별시 광진구 긴고랑로 88-1 (중곡동),,한마음당구장(무단폐업),2013-11-01 17:56:01,I,2018-08-31 23:59:59.0,,207464.230949785    ,450908.227662202    ,당구장업,사립,,,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000029,20000601,,01,영업/정상,13,영업중,,,,,461-7045,,143841,서울특별시 광진구 자양동 13-1번지 ,서울특별시 광진구 동일로20길 44  (자양동),,힐당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,205754.702605016    ,448724.762638215    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000030,20000630,,03,폐업,03,폐업,20120726,,,,457-0312,,143826,서울특별시 광진구 구의동 250-21번지 2층 ,서울특별시 광진구 자양로 162  (구의동,2층),,우리당구장,2012-08-03 18:06:28,I,2018-08-31 23:59:59.0,,207377.228199149    ,448874.746395274    ,당구장업,사립,,0,0,0,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000031,20000703,,03,폐업,03,폐업,20010504,,,,468-7344,,143915,서울특별시 광진구 화양동 112-16번지 ,서울특별시 광진구 능동로19길 17  (화양동),,삼일당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206361.814121205    ,449418.5382221      ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000032,20000703,,03,폐업,03,폐업,20061107,,,,3437-0709,,143915,서울특별시 광진구 화양동 208-2번지 ,,,코비당구장(7대),2006-11-07 11:11:17,I,2018-08-31 23:59:59.0,,,,당구장업,사립,0,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000033,20000706,,03,폐업,03,폐업,20070410,,,,452-9125,,143885,서울특별시 광진구 중곡동 37-4번지 ,서울특별시 광진구 긴고랑로 79  (중곡동),,현당구장,2007-04-10 15:07:15,I,2018-08-31 23:59:59.0,,207414.85367014     ,450995.055496159    ,당구장업,사립,0,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000034,20000707,,03,폐업,03,폐업,20010130,,,,466-4010,,143840,서울특별시 광진구 군자동 361-27번지 ,서울특별시 광진구 광나루로 379  (군자동),,청룡당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206293.664148482    ,449549.386757289    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000035,20000707,,03,폐업,03,폐업,20000930,,,,452-0090,,143831,서울특별시 광진구 구의동 593-19번지 ,서울특별시 광진구 뚝섬로 741  (구의동),,그린당구클럽,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207990.12242813     ,448031.19783341     ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000036,20000722,,03,폐업,03,폐업,20001110,,,,457-7786,,143887,서울특별시 광진구 중곡동 58-18번지 ,서울특별시 광진구 용마산로 66  (중곡동),,궁전당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207695.480720925    ,450809.028344187    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000037,20000722,,01,영업/정상,13,영업중,,,,,458-3543,,,서울특별시 광진구 구의동 596-6번지 삼진빌딩 지하1층 ,서울특별시 광진구 구의강변로 35, 삼진빌딩 지하1층 (구의동),05115,로얄당구장,2018-01-29 13:56:37,I,2018-08-31 23:59:59.0,,208000.425400462    ,447967.273331938    ,당구장업,사립,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000038,20000810,,03,폐업,03,폐업,20020311,,,,458-2929,,143890,서울특별시 광진구 중곡동 125-1번지 ,서울특별시 광진구 긴고랑로 106  (중곡동),,우정당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207610.954661904    ,450813.11786659     ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000039,20000814,,01,영업/정상,13,영업중,,,,,498-4939,,143895,서울특별시 광진구 중곡동 150-66번지 ,서울특별시 광진구 용마산로 98  (중곡동),,에이스당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207647.48623045     ,451136.444981239    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000040,20000922,,03,폐업,03,폐업,20040517,,,,461-6151,,143843,서울특별시 광진구 자양동 51-29번지 (2층) ,서울특별시 광진구 뚝섬로 486  (자양동,(2층)),,고수당구장,2004-05-17 17:50:06,I,2018-08-31 23:59:59.0,,205612.40218535     ,448221.506050387    ,당구장업,사립,0,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000041,20001211,,03,폐업,03,폐업,20020802,,,,458-6938,,143885,서울특별시 광진구 중곡동 39-62번지 ,서울특별시 광진구 긴고랑로 61  (중곡동),,태양당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207277.021986714    ,451095.117699114    ,당구장업,사립,,0,0,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082000000042,20001214,,03,폐업,03,폐업,20130506,,,,458-4347,,143891,서울특별시 광진구 중곡동 140-29번지 지층 ,서울특별시 광진구 천호대로 575  (중곡동,지층),,대공원당구장(8대),2013-05-06 13:06:07,I,2018-08-31 23:59:59.0,,207190.60027078     ,450474.466965346    ,당구장업,사립,0,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082001000001,20010111,,01,영업/정상,13,영업중,,,,,02-455-6643,,143848,서울특별시 광진구 능동 236-10 2층,서울특별시 광진구 천호대로112길 7, 2층 (능동),04986,SBS당구장,2022-12-14 10:57:43,U,2021-11-01 23:06:00.0,,207142.703211177,450381.259410474,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082001000002,20010201,,01,영업/정상,13,영업중,,,,,,,143821,서울특별시 광진구 구의동 200-21번지 지하1층 ,서울특별시 광진구 아차산로 475  (구의동,지하1층),,Ten프로당구장,2010-12-17 09:27:17,I,2018-08-31 23:59:59.0,,208284.223253304    ,448712.738273074    ,당구장업,사립,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082001000003,2001-02-14,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-30,,,,455-9736,,143-915,서울특별시 광진구 화양동 111-93 (3층),서울특별시 광진구 능동로 174 (화양동,(3층)),,캐빈당구장,2023-03-30 09:36:51,U,2022-12-04 00:01:00.0,,,,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082001000004,20010226,,01,영업/정상,13,영업중,,,,,463-1274,,143903,서울특별시 광진구 중곡동 240-8번지 지하1층 ,서울특별시 광진구 긴고랑로 25, 지하1층 (중곡동),04911,정당구장,2019-02-01 11:01:40,U,2019-02-03 02:40:00.0,,206936.996830712    ,451253.072347424    ,당구장업,사립,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082001000005,20010329,,03,폐업,03,폐업,20130415,,,,02-468-3554,,143915,서울특별시 광진구 화양동 212번지 ,서울특별시 광진구 광나루로 392  (화양동),,허슬러,2013-04-15 13:34:20,I,2018-08-31 23:59:59.0,,206391.443550902    ,449449.288270273    ,당구장업,사립,0,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082001000006,20010329,,01,영업/정상,13,영업중,,,,,,,143852,서울특별시 광진구 자양동 219-7 지하1층 ,서울특별시 광진구 아차산로 358, 지하1층 (자양동),05055,스포츠 당구장,2021-11-30 15:24:35,U,2021-12-03 02:40:00.0,,207211.60264022     ,448254.436455359    ,당구장업,사립,,,,1085,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082001000007,20010424,,03,폐업,03,폐업,20020321,,,,499-3963,,143841,서울특별시 광진구 자양동 7-7번지 2층 ,서울특별시 광진구 아차산로 236  (자양동,2층),,루키당구장,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,206062.341564534    ,448644.931034921    ,당구장업,사립,,0,0,0,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082001000008,20010507,,03,폐업,03,폐업,20060406,,,,3409-2864,,143915,서울특별시 광진구 화양동 192번지 (3층) ,서울특별시 광진구 광나루로 384  (화양동,(3층)),,신세계당구장,2006-04-06 14:36:56,I,2018-08-31 23:59:59.0,,206328.872983303    ,449477.873700109    ,당구장업,사립,0,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082001000009,20010507,,04,취소/말소/만료/정지/중지,35,직권말소,20130731,,,,,,143818,서울특별시 광진구 구의동 57-55번지 (지층) ,서울특별시 광진구 자양로 278 (구의동,(지층)),,구의당구클럽,2013-08-05 12:26:50,I,2018-08-31 23:59:59.0,,208017.020066347    ,449825.006064078    ,당구장업,사립,,,0,0,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082001000010,20010514,,03,폐업,03,폐업,20191129,,,,465-8223,,,서울특별시 광진구 중곡동 210-1번지 (2층) ,서울특별시 광진구 면목로 191, 2층 (중곡동),04902,나인당구장,2019-11-29 17:13:13,U,2019-12-01 02:40:00.0,,207267.008256458    ,452005.004881333    ,당구장업,사립,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082001000011,2001-07-27,,03,폐업,03,폐업,2023-04-26,,,,,,143-901,서울특별시 광진구 중곡동 192-9 지하1층,서울특별시 광진구 면목로 141, 지하1층 (중곡동),04907,중곡당구장,2023-04-26 15:49:23,U,2022-12-03 22:08:00.0,,207098.284967134,451531.039913201,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082003000002,2003-02-14,,01,영업/정상,13,영업중,,,,,3442-5843,,,서울특별시 광진구 구의동 257-126 (지층),서울특별시 광진구 자양로18길 33, 지층 (구의동),05043,아담당구장,2023-05-03 11:08:49,U,2022-12-05 00:05:00.0,,207475.742181881,448425.52828576,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082003000004,2003-02-25,,04,취소/말소/만료/정지/중지,35,직권말소,2023-03-23,,,,469-4544,,143-914,서울특별시 광진구 화양동 5-48 (3층),서울특별시 광진구 동일로22길 111 (화양동,(3층)),,미스터Q (7대),2023-03-23 15:48:35,U,2022-12-02 22:05:00.0,,206140.297211059,448730.553954694,,,,,,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082003000006,20030311,,01,영업/정상,13,영업중,,,,,3437-7353,,143888,서울특별시 광진구 중곡동 79-13번지 (2층) ,서울특별시 광진구 영화사로 10  (중곡동,(2층)),,랑데뷰당구클럽,2003-05-13 11:23:25,I,2018-08-31 23:59:59.0,,207747.893953282    ,450639.201015458    ,당구장업,사립,,0,0,0,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082003000007,20030327,,01,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 광장동 339-7번지 지하1층 ,서울특별시 광진구 아차산로76길 5, 지하1층 (광장동),04969,은 당구클럽,2017-03-10 10:42:37,I,2018-08-31 23:59:59.0,,209443.999340529    ,449534.554835874    ,당구장업,사립,,,0,0,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082003000008,20030327,,03,폐업,03,폐업,20031223,,,,,,143914,서울특별시 광진구 화양동 9-91번지 외2필지 205, 206호 ,서울특별시 광진구 동일로22길 81  (화양동,외2필지 205, 206호),,왕당구장,2003-12-24 11:27:26,I,2018-08-31 23:59:59.0,,206000.986088047    ,448808.090477312    ,당구장업,사립,0,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082003000009,20030522,,01,영업/정상,13,영업중,,,,,,,143909,서울특별시 광진구 중곡동 580-1번지 ,서울특별시 광진구 답십리로 368  (중곡동),,정상당구장,2003-12-26 13:33:58,I,2018-08-31 23:59:59.0,,207107.910621027    ,452134.45276901     ,당구장업,사립,0,,,199.5,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082003000010,20030522,,03,폐업,03,폐업,20040528,,,,,,143908,서울특별시 광진구 중곡동 341-1번지 ,서울특별시 광진구 천호대로109길 10  (중곡동),,로또당구장,2004-05-28 11:02:10,I,2018-08-31 23:59:59.0,,207095.940207281    ,450557.738745532    ,당구장업,사립,0,,,204.36,,,,,,,,,서울시광진구당구장업인허가정보.csv
3040000,CDFH3301082003000011,20030530,,01,영업/정상,13,영업중,,,,,,,,서울특별시 광진구 군자동 48-24번지 ,서울특별시 광진구 군자로 141 (군자동),04999,퓨전당구장,2017-03-10 10:45:55,I,2018-08-31 23:59:59.0,,206540.408063644    ,450231.172775616    ,당구장업,사립,,,1,1155.64,,,,,,,,,서울시광진구당구장업인허가정보.csv
