관리번호,위도,경도,정보,geometry,index_right
광나루로9-4,37.54493,127.0866811,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0866811 37.54493),115665.0
광나루로9-5,37.5448774,127.0871173,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0871173 37.5448774),115665.0
광나루로9-6,37.5448766,127.0875248,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0875248 37.5448766),115665.0
광나루로9-7,37.5448619,127.0878334,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0878334 37.5448619),115665.0
광나루로9-8,37.5448562,127.0882715,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0882715 37.5448562),115665.0
광나루로9-9,37.5448197,127.0886628,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0886628 37.5448197),115665.0
광장로1-1,37.5481836,127.1068657,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1068657 37.5481836),116584.0
광장로1-2,37.5480883,127.106523,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.106523 37.5480883),116584.0
광장로1-3,37.5480018,127.106175,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.106175 37.5480018),116584.0
광진13-3,37.5448728,127.1045236,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1045236 37.5448728),116583.0
구의강변로1-1,37.5311581,127.0919232,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0919232 37.5311581),115664.0
구의강변로1-10,37.533507,127.0915397,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0915397 37.533507),115664.0
구의강변로1-11,37.5332119,127.0915696,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0915696 37.5332119),115664.0
구의강변로1-12,37.5328266,127.0915943,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0915943 37.5328266),115664.0
구의강변로1-13,37.5325496,127.0916155,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0916155 37.5325496),115664.0
구의강변로1-14,37.532054,127.0916636,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0916636 37.532054),115664.0
구의강변로1-15,37.5319301,127.0916784,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0916784 37.5319301),115664.0
구의강변로1-16,37.5316508,127.0917082,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0917082 37.5316508),115664.0
구의강변로1-17,37.531385,127.0917351,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0917351 37.531385),115664.0
구의강변로1-18,37.530984,127.091777,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.091777 37.530984),115664.0
구의강변로1-2,37.5316471,127.0919487,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0919487 37.5316471),115664.0
구의강변로1-3,37.5323094,127.0918886,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0918886 37.5323094),115664.0
구의강변로1-4,37.5328895,127.0918194,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0918194 37.5328895),115664.0
구의강변로1-5,37.5333569,127.0918008,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0918008 37.5333569),115664.0
구의강변로1-6,37.5340938,127.091794,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.091794 37.5340938),115664.0
구의강변로1-7,37.5344096,127.0915663,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0915663 37.5344096),115664.0
구의강변로1-8,37.5341109,127.0915363,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0915363 37.5341109),115664.0
구의강변로1-9,37.5337796,127.0915211,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0915211 37.5337796),115664.0
구의강변로2-1,37.5370878,127.0929039,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0929039 37.5370878),116124.0
구의강변로2-10,37.5347386,127.0919036,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0919036 37.5347386),115664.0
구의강변로2-11,37.5353105,127.0921103,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0921103 37.5353105),115664.0
구의강변로2-12,37.5358584,127.0925003,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0925003 37.5358584),116123.0
구의강변로2-13,37.5364454,127.0928423,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0928423 37.5364454),116123.0
구의강변로2-14,37.5366758,127.0929938,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0929938 37.5366758),116124.0
구의강변로2-15,37.5367462,127.0931406,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0931406 37.5367462),116124.0
구의강변로2-16,37.5366293,127.0932375,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0932375 37.5366293),116124.0
구의강변로2-2,37.5368869,127.0927833,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0927833 37.5368869),116124.0
구의강변로2-3,37.5366813,127.0926372,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0926372 37.5366813),116124.0
구의강변로2-4,37.5364036,127.0924718,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0924718 37.5364036),116123.0
구의강변로2-5,37.5361122,127.0922922,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0922922 37.5361122),115664.0
구의강변로2-6,37.5357734,127.092048,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.092048 37.5357734),115664.0
구의강변로2-7,37.5354123,127.0918576,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0918576 37.5354123),115664.0
구의강변로2-8,37.5349655,127.0916986,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0916986 37.5349655),115664.0
구의강변로2-9,37.5346645,127.0916215,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0916215 37.5346645),115664.0
구의강변로3-1,37.5377214,127.0936077,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0936077 37.5377214),116124.0
구의강변로3-10,37.5403797,127.0947167,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0947167 37.5403797),116124.0
구의강변로3-2,37.5379904,127.0938298,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0938298 37.5379904),116124.0
구의강변로3-3,37.5382384,127.0938851,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0938851 37.5382384),116124.0
구의강변로3-4,37.5385521,127.0940277,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0940277 37.5385521),116124.0
구의강변로3-5,37.5391474,127.0941433,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0941433 37.5391474),116124.0
구의강변로3-6,37.5394271,127.0942267,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0942267 37.5394271),116124.0
구의강변로3-7,37.5396121,127.0942879,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0942879 37.5396121),116124.0
구의강변로3-8,37.5398827,127.0943544,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0943544 37.5398827),116124.0
구의강변로3-9,37.54014,127.0944803,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0944803 37.54014),116124.0
구의강변로4-1,37.5366842,127.0937327,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0937327 37.5366842),116124.0
구의강변로4-10,37.5378801,127.0919288,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0919288 37.5378801),115665.0
구의강변로4-11,37.5379516,127.0917671,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0917671 37.5379516),115665.0
구의강변로4-12,37.5379737,127.091634,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.091634 37.5379737),115665.0
구의강변로4-13,37.5380159,127.0914414,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0914414 37.5380159),115665.0
구의강변로4-14,37.5380668,127.0911723,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0911723 37.5380668),115665.0
구의강변로4-15,37.5380921,127.0910169,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0910169 37.5380921),115665.0
구의강변로4-16,37.5381194,127.0906711,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0906711 37.5381194),115665.0
구의강변로4-17,37.5381393,127.0903092,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0903092 37.5381393),115665.0
구의강변로4-18,37.5381218,127.0901532,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0901532 37.5381218),115665.0
구의강변로4-19,37.5380376,127.0898961,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0898961 37.5380376),115665.0
구의강변로4-2,37.5368357,127.0935829,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0935829 37.5368357),116124.0
구의강변로4-20,37.538057,127.0896329,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0896329 37.538057),115665.0
구의강변로4-3,37.5371052,127.093321,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.093321 37.5371052),116124.0
구의강변로4-4,37.5372757,127.0930937,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0930937 37.5372757),116124.0
구의강변로4-5,37.5374058,127.0929232,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0929232 37.5374058),116124.0
구의강변로4-6,37.5374719,127.0928101,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0928101 37.5374719),116124.0
구의강변로4-7,37.5375783,127.0926181,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0926181 37.5375783),116124.0
구의강변로4-8,37.5376723,127.0924139,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0924139 37.5376723),116124.0
구의강변로4-9,37.5377751,127.0921841,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0921841 37.5377751),115665.0
구의강변로5-1,37.5396091,127.0933938,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0933938 37.5396091),116124.0
구의강변로5-10,37.5389481,127.0938388,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0938388 37.5389481),116124.0
구의강변로5-11,37.5384428,127.0937001,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0937001 37.5384428),116124.0
구의강변로5-12,37.5380027,127.0934478,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0934478 37.5380027),116124.0
구의강변로5-13,37.5376357,127.0932351,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0932351 37.5376357),116124.0
구의강변로5-14,37.5374403,127.0931282,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0931282 37.5374403),116124.0
구의강변로5-2,37.5397337,127.093611,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.093611 37.5397337),116124.0
구의강변로5-3,37.5398154,127.093769,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.093769 37.5398154),116124.0
구의강변로5-4,37.5399626,127.0939946,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0939946 37.5399626),116124.0
구의강변로5-5,37.5401606,127.0942458,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0942458 37.5401606),116124.0
구의강변로5-6,37.5398775,127.094046,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.094046 37.5398775),116124.0
구의강변로5-7,37.5396888,127.0940051,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0940051 37.5396888),116124.0
구의강변로5-8,37.5394983,127.0939773,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0939773 37.5394983),116124.0
구의강변로5-9,37.5392863,127.0939162,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0939162 37.5392863),116124.0
구천면로 아17-18,37.5466173,127.1061737,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1061737 37.5466173),116584.0
구천면로 아17-19,37.5466261,127.1064666,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1064666 37.5466261),116584.0
구천면로 아17-20,37.546581,127.1067219,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1067219 37.546581),116584.0
구천면로 아17-21,37.5465338,127.1069934,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1069934 37.5465338),116584.0
구천면로 아17-22,37.5464908,127.1072702,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1072702 37.5464908),116584.0
구천면로 아17-23,37.546445,127.1075309,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.1075309 37.546445),116584.0
군자교입구1-1,37.5591691,127.0745009,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0745009 37.5591691),114749.0
군자교입구1-2,37.5590543,127.0748066,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0748066 37.5590543),115208.0
군자교입구1-3,37.5589246,127.0751285,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0751285 37.5589246),115208.0
군자교입구1-4,37.5588183,127.0753887,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0753887 37.5588183),115208.0
군자교입구1-5,37.5588991,127.0754476,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0754476 37.5588991),115208.0
군자교입구1-6,37.5587885,127.0757427,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0757427 37.5587885),115208.0
군자교입구1-7,37.5586822,127.0760056,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0760056 37.5586822),115208.0
군자교입구1-8,37.5585865,127.0762658,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0762658 37.5585865),115208.0
군자로1-1,37.5536611,127.0735071,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0735071 37.5536611),114748.0
군자로1-10,37.5520489,127.071199,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.071199 37.5520489),114748.0
군자로1-11,37.5518527,127.0711462,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0711462 37.5518527),114748.0
군자로1-12,37.5516159,127.0710995,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0710995 37.5516159),114748.0
군자로1-13,37.5513217,127.0710649,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0710649 37.5513217),114748.0
군자로1-14,37.5510591,127.0710461,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0710461 37.5510591),114748.0
군자로1-15,37.5508021,127.0709882,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0709882 37.5508021),114748.0
군자로1-16,37.5506014,127.0709581,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0709581 37.5506014),114748.0
군자로1-17,37.5503488,127.0708888,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0708888 37.5503488),114748.0
군자로1-18,37.5500736,127.0708281,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0708281 37.5500736),114748.0
군자로1-19,37.5498278,127.0707616,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0707616 37.5498278),114748.0
군자로1-2,37.5534496,127.0731104,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0731104 37.5534496),114748.0
군자로1-20,37.5495932,127.0707205,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0707205 37.5495932),114748.0
군자로1-21,37.5493068,127.0706571,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0706571 37.5493068),114748.0
군자로1-22,37.549061,127.0706132,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0706132 37.549061),114748.0
군자로1-23,37.5487858,127.0705214,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0705214 37.5487858),114748.0
군자로1-24,37.5485264,127.0704465,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0704465 37.5485264),114748.0
군자로1-25,37.5483053,127.0703968,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0703968 37.5483053),114748.0
군자로1-26,37.5484084,127.0706658,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0706658 37.5484084),114748.0
군자로1-27,37.5486679,127.0707464,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0707464 37.5486679),114748.0
군자로1-3,37.5532714,127.0727486,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0727486 37.5532714),114748.0
군자로1-4,37.5530965,127.0723873,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0723873 37.5530965),114748.0
군자로1-5,37.5529786,127.0721729,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0721729 37.5529786),114748.0
군자로1-6,37.5528832,127.0719782,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0719782 37.5528832),114748.0
군자로1-7,37.55272,127.0717244,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0717244 37.55272),114748.0
군자로1-8,37.5526046,127.0715977,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0715977 37.5526046),114748.0
군자로1-9,37.5523965,127.0713753,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0713753 37.5523965),114748.0
군자로10길1-1,37.5488731,127.0707961,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0707961 37.5488731),114748.0
군자로10길1-2,37.5488478,127.0709524,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0709524 37.5488478),114748.0
군자로10길1-3,37.5488405,127.0711388,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0711388 37.5488405),114748.0
군자로10길1-4,37.5488529,127.0714387,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0714387 37.5488529),114748.0
군자로10길1-5,37.5486996,127.0714142,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0714142 37.5486996),114748.0
군자로10길1-6,37.5485509,127.0714376,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0714376 37.5485509),114748.0
군자로10길1-7,37.5483886,127.0714074,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0714074 37.5483886),114748.0
긴고랑5-1,37.5621695,127.0824758,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0824758 37.5621695),115208.0
긴고랑5-2,37.5620553,127.0826718,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0826718 37.5620553),115208.0
긴고랑5-3,37.5618941,127.0829741,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0829741 37.5618941),115208.0
긴고랑5-4,37.5617776,127.0831701,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0831701 37.5617776),115208.0
긴고랑5-5,37.5616568,127.0834114,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0834114 37.5616568),115208.0
긴고랑5-6,37.561527,127.0836385,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0836385 37.561527),115667.0
긴고랑5-7,37.561406,127.0838515,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0838515 37.561406),115667.0
긴고랑5-8,37.5612626,127.0841099,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0841099 37.5612626),115667.0
긴고랑5-9,37.5611351,127.0843484,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0843484 37.5611351),115667.0
긴고랑6-1,37.561354,127.0844434,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0844434 37.561354),115667.0
긴고랑6-2,37.5614952,127.0842077,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0842077 37.5614952),115667.0
긴고랑6-3,37.5616564,127.0839124,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0839124 37.5616564),115667.0
긴고랑6-4,37.5617998,127.083705,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.083705 37.5617998),115667.0
긴고랑6-5,37.5619342,127.0834608,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0834608 37.5619342),115208.0
긴고랑6-6,37.5620517,127.08322,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.08322 37.5620517),115208.0
긴고랑6-7,37.5622319,127.0829128,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0829128 37.5622319),115208.0
긴고랑6-8,37.5623687,127.0827054,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0827054 37.5623687),115208.0
긴고랑6-9,37.5624403,127.0825691,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0825691 37.5624403),115208.0
긴고랑로1-1,37.564067,127.0768164,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0768164 37.564067),
긴고랑로1-10,37.5633251,127.0791644,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0791644 37.5633251),
긴고랑로1-11,37.5632292,127.0794424,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0794424 37.5632292),
긴고랑로1-12,37.5631644,127.0796041,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0796041 37.5631644),
긴고랑로1-2,37.5639958,127.0770801,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0770801 37.5639958),
긴고랑로1-3,37.5639068,127.077392,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.077392 37.5639068),
긴고랑로1-4,37.5638132,127.0776869,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0776869 37.5638132),
긴고랑로1-5,37.56374,127.0779421,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0779421 37.56374),
긴고랑로1-6,37.5636651,127.0781723,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0781723 37.5636651),
긴고랑로1-7,37.5635548,127.0784951,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0784951 37.5635548),
긴고랑로1-8,37.56349,127.0786852,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0786852 37.56349),
긴고랑로1-9,37.5633965,127.0789744,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0789744 37.5633965),
긴고랑로10-1,37.5589787,127.0908509,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0908509 37.5589787),115667.0
긴고랑로10-2,37.5588806,127.0911317,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0911317 37.5588806),115667.0
긴고랑로10-3,37.558801,127.0915935,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0915935 37.558801),115667.0
긴고랑로10-4,37.5588181,127.0919557,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0919557 37.5588181),115667.0
긴고랑로10-5,37.5588869,127.0923148,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0923148 37.5588869),115667.0
긴고랑로10-6,37.5589719,127.0927757,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0927757 37.5589719),116126.0
긴고랑로10-7,37.5590296,127.0931802,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0931802 37.5590296),116126.0
긴고랑로10-8,37.5590601,127.0935395,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0935395 37.5590601),116126.0
긴고랑로10-9,37.5592081,127.0939746,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0939746 37.5592081),116126.0
긴고랑로11-1,37.5594115,127.0941349,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0941349 37.5594115),116126.0
긴고랑로11-2,37.5596962,127.0943655,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0943655 37.5596962),116126.0
긴고랑로11-3,37.5599877,127.0945875,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0945875 37.5599877),116126.0
긴고랑로11-4,37.560226,127.094782,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.094782 37.560226),116126.0
긴고랑로11-5,37.5604311,127.0950945,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0950945 37.5604311),116126.0
긴고랑로11-6,37.5606779,127.095447,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.095447 37.5606779),116126.0
긴고랑로11-7,37.5609129,127.0956213,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0956213 37.5609129),116126.0
긴고랑로12-1,37.5611682,127.0958435,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0958435 37.5611682),116126.0
긴고랑로12-12,37.5613419,127.0958879,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0958879 37.5613419),116126.0
긴고랑로12-3,37.5616238,127.0959373,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0959373 37.5616238),116126.0
긴고랑로12-4,37.5618472,127.0960267,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0960267 37.5618472),116126.0
긴고랑로12-5,37.5620503,127.0961162,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0961162 37.5620503),116126.0
긴고랑로12-6,37.5622084,127.0962144,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0962144 37.5622084),116126.0
긴고랑로2-1,37.563406,127.079733,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.079733 37.563406),
긴고랑로2-10,37.5641862,127.0773649,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0773649 37.5641862),
긴고랑로2-11,37.5642328,127.077175,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.077175 37.5642328),
긴고랑로2-12,37.5643241,127.0768602,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0768602 37.5643241),
긴고랑로2-2,37.5634526,127.0795487,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0795487 37.5634526),
긴고랑로2-3,37.5635844,127.0792168,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0792168 37.5635844),
긴고랑로2-4,37.563658,127.079007,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.079007 37.563658),
긴고랑로2-5,37.5637628,127.0787091,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0787091 37.5637628),
긴고랑로2-6,37.5638361,127.0784285,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0784285 37.5638361),
긴고랑로2-7,37.5639367,127.0781703,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0781703 37.5639367),
긴고랑로2-8,37.5640124,127.0779321,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0779321 37.5640124),
긴고랑로2-9,37.5641149,127.0776173,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0776173 37.5641149),
긴고랑로3-1,37.5630931,127.0798452,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0798452 37.5630931),115208.0
긴고랑로3-10,37.5623169,127.0820971,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0820971 37.5623169),115208.0
긴고랑로3-2,37.5630062,127.0801061,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0801061 37.5630062),115208.0
긴고랑로3-3,37.5629304,127.0803472,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0803472 37.5629304),115208.0
긴고랑로3-4,37.5628255,127.080645,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.080645 37.5628255),115208.0
긴고랑로3-5,37.5627586,127.0808491,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0808491 37.5627586),115208.0
긴고랑로3-6,37.562656,127.0811413,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0811413 37.562656),115208.0
긴고랑로3-7,37.5625669,127.0814107,서울특별시 광진구_가로등 위치정보_20220214.csv,POINT (127.0814107 37.5625669),115208.0
